ENSMUST00000091236.10	chr13	-	111425931	111490028	Gpbp1
ENSMUST00000231096.1	chr13	-	111439228	111549947	Gm49496
ENSMUST00000132880.2	chr13	-	111522349	111549911	Gm15290
ENSMUST00000126640.1	chr13	-	111561371	111568553	Gm15288
ENSMUST00000086960.2	chr13	+	111592784	111592856	Gm10198
ENSMUST00000150623.1	chr13	+	111616540	111642835	Gm15286
ENSMUST00000109272.8	chr13	+	111686177	111718596	Mier3
ENSMUST00000047412.10	chr13	+	111686350	111717636	Mier3
ENSMUST00000132564.1	chr13	+	111725516	111735124	Gm15287
ENSMUST00000109267.8	chr13	-	111746427	111808993	Map3k1
ENSMUST00000153958.1	chr13	+	111810467	111811039	Gm15327
ENSMUST00000149661.1	chr13	-	111850315	111852622	Gm15325
ENSMUST00000139397.1	chr13	+	111856995	111858505	Gm15324
ENSMUST00000128198.1	chr13	+	111867935	111871937	Gm15326
ENSMUST00000142621.1	chr13	+	111991465	111995486	Gm15322
ENSMUST00000156109.1	chr13	+	112005501	112017332	Gm15323
ENSMUST00000223784.1	chr13	-	112165457	112172068	Gm48802
ENSMUST00000192356.1	chr13	+	112219192	112220481	Gm37427
ENSMUST00000056047.13	chr13	+	112288450	112344641	Ankrd55
ENSMUST00000168684.1	chr13	+	112288517	112356181	Ankrd55
ENSMUST00000165593.8	chr13	+	112288588	112384002	Ankrd55
ENSMUST00000022275.13	chr13	+	112288819	112384002	Ankrd55
ENSMUST00000158366.1	chr13	+	112291120	112291273	Gm22768
ENSMUST00000223871.1	chr13	+	112318453	112339876	Ankrd55
ENSMUST00000224393.1	chr13	-	112356924	112367845	Gm48837
ENSMUST00000224082.1	chr13	-	112414937	112417365	2810403G07Rik
ENSMUST00000224307.1	chr13	-	112424221	112426340	Gm48876
ENSMUST00000225524.1	chr13	-	112429433	112436596	Gm48879
ENSMUST00000183663.7	chr13	+	112464069	112510086	Il6st
ENSMUST00000184311.7	chr13	+	112464080	112504491	Il6st
ENSMUST00000183886.7	chr13	+	112464111	112483616	Il6st
ENSMUST00000184445.7	chr13	+	112472598	112501141	Il6st
ENSMUST00000070731.10	chr13	+	112475007	112506860	Il6st
ENSMUST00000183513.7	chr13	+	112475045	112503759	Il6st
ENSMUST00000183829.7	chr13	+	112475045	112503759	Il6st
ENSMUST00000184949.1	chr13	+	112475045	112504445	Il6st
ENSMUST00000051756.7	chr13	-	112522794	112580662	Il31ra
ENSMUST00000224510.1	chr13	-	112523556	112562074	Il31ra
ENSMUST00000075748.6	chr13	-	112598332	112652301	Ddx4
ENSMUST00000099166.9	chr13	-	112598334	112652475	Ddx4
ENSMUST00000052514.5	chr13	+	112660765	112738749	Slc38a9
ENSMUST00000224584.1	chr13	-	112669138	112685696	Gm47827
ENSMUST00000225832.1	chr13	+	112764847	112765616	Gm47850
ENSMUST00000016144.11	chr13	+	112800791	112867894	Plpp1
ENSMUST00000070951.7	chr13	+	112800862	112867642	Plpp1
ENSMUST00000022281.4	chr13	-	112867417	112927398	Mtrex
ENSMUST00000038574.6	chr13	+	112927453	112969432	Dhx29
ENSMUST00000038404.5	chr13	+	112987801	112990777	Ccno
ENSMUST00000092089.5	chr13	+	112993844	113000394	Mcidas
ENSMUST00000109244.8	chr13	+	113035378	113091195	Cdc20b
ENSMUST00000181117.7	chr13	+	113035378	113091195	Cdc20b
ENSMUST00000181568.7	chr13	+	113035378	113091195	Cdc20b
ENSMUST00000102192.1	chr13	+	113035982	113036091	Mir449c
ENSMUST00000104833.1	chr13	+	113037418	113037498	Mir449b
ENSMUST00000083641.1	chr13	+	113037533	113037624	Mir449a
ENSMUST00000099162.2	chr13	-	113039300	113042243	Gm10735
ENSMUST00000231962.1	chr13	-	113042752	113046393	Gpx8
ENSMUST00000022282.5	chr13	-	113042758	113046410	Gpx8
ENSMUST00000232584.1	chr13	-	113078105	113079147	4930563N14Rik
ENSMUST00000224282.1	chr13	-	113093824	113100971	Gzma
ENSMUST00000023897.6	chr13	-	113093826	113100981	Gzma
ENSMUST00000226043.1	chr13	+	113136082	113144012	1700084D21Rik
ENSMUST00000122399.7	chr13	-	113171607	113225908	Gzmk
ENSMUST00000038212.13	chr13	-	113171637	113180897	Gzmk
ENSMUST00000038144.8	chr13	+	113209658	113218098	Esm1
ENSMUST00000136755.9	chr13	+	113293158	113370515	BC067074
ENSMUST00000078163.13	chr13	+	113342547	113370512	BC067074
ENSMUST00000158189.1	chr13	+	113403087	113403188	Gm22385
ENSMUST00000226016.1	chr13	-	113420335	113423887	Gm41071
ENSMUST00000223835.1	chr13	-	113446287	113502844	4921509O07Rik
ENSMUST00000225395.1	chr13	-	113529038	113567767	Gm34471
ENSMUST00000109241.4	chr13	-	113592178	113618564	Snx18
ENSMUST00000054650.4	chr13	-	113662895	113663676	Hspb3
ENSMUST00000223766.1	chr13	+	113672317	113686540	Gm34586
ENSMUST00000091201.6	chr13	+	113794504	114157461	Arl15
ENSMUST00000224068.1	chr13	+	113794621	114155276	Arl15
ENSMUST00000223997.1	chr13	-	114118440	114120416	Gm47479
ENSMUST00000225044.1	chr13	-	114124347	114151592	A430090L17Rik
ENSMUST00000195644.1	chr13	+	114227110	114237432	Gm37907
ENSMUST00000225060.1	chr13	-	114240877	114242640	4631422I05Rik
ENSMUST00000224003.1	chr13	-	114281667	114284381	Gm47558
ENSMUST00000022286.7	chr13	-	114287794	114388258	Ndufs4
ENSMUST00000223640.2	chr13	-	114452289	114458951	Fst
ENSMUST00000022287.7	chr13	-	114452969	114458949	Fst
ENSMUST00000231252.1	chr13	-	114453341	114458586	Fst
ENSMUST00000225706.1	chr13	+	114458662	114462047	Gm47040
ENSMUST00000175331.1	chr13	+	114580494	114580594	Gm25950
ENSMUST00000224961.1	chr13	-	114586512	114607084	4930467J12Rik
ENSMUST00000181553.1	chr13	+	114607236	114697822	4930544M13Rik
ENSMUST00000166104.8	chr13	+	114818235	114828723	Mocs2
ENSMUST00000166176.8	chr13	+	114818258	114829530	Mocs2
ENSMUST00000184335.7	chr13	+	114818262	114828482	Mocs2
ENSMUST00000184245.7	chr13	+	114818270	114832275	Mocs2
ENSMUST00000015680.10	chr13	+	114818276	114828723	Mocs2
ENSMUST00000184214.7	chr13	+	114818282	114826248	Mocs2
ENSMUST00000165022.8	chr13	+	114818285	114828731	Mocs2
ENSMUST00000164737.7	chr13	+	114818286	114828544	Mocs2
ENSMUST00000184781.7	chr13	+	114818293	114828723	Mocs2
ENSMUST00000183407.1	chr13	+	114818299	114828715	Mocs2
ENSMUST00000184672.7	chr13	+	114818305	114828729	Mocs2
ENSMUST00000056117.9	chr13	-	114833080	114932100	Itga2
ENSMUST00000061673.8	chr13	-	114953095	115101964	Itga1
ENSMUST00000109226.4	chr13	-	115088354	115090186	Pelo
ENSMUST00000224997.1	chr13	-	115088355	115101921	Gm49395
ENSMUST00000225343.1	chr13	+	115089500	115090987	Gm10734
ENSMUST00000122677.1	chr13	+	115116126	115116233	Gm25985
ENSMUST00000036060.12	chr13	-	116298280	116309689	Isl1
ENSMUST00000176044.2	chr13	-	116299262	116309422	Isl1
ENSMUST00000224048.1	chr13	-	116558310	116677705	Gm47914
ENSMUST00000224212.1	chr13	-	116651447	116663536	Gm47913
ENSMUST00000158811.1	chr13	+	116675877	116675968	Gm23198
ENSMUST00000224552.1	chr13	-	116802094	116838178	4930435F18Rik
ENSMUST00000022239.7	chr13	-	116854819	117025522	Parp8
ENSMUST00000223949.1	chr13	-	116854912	117025395	Parp8
ENSMUST00000224375.1	chr13	+	117130026	117135884	Gm6416
ENSMUST00000165680.1	chr13	-	117218700	117221075	Gm17509
ENSMUST00000022242.8	chr13	+	117220271	117274415	Emb
ENSMUST00000006991.8	chr13	+	117602479	117987418	Hcn1
ENSMUST00000111588.8	chr13	-	117706763	117720011	4933413L06Rik
ENSMUST00000110292.2	chr13	-	117707018	117719987	4933413L06Rik
ENSMUST00000157530.1	chr13	+	118036613	118036743	Gm26349
ENSMUST00000022245.9	chr13	-	118378380	118387252	Mrps30
ENSMUST00000181168.1	chr13	+	118386629	118388124	B430218F22Rik
ENSMUST00000185602.6	chr13	+	118555359	118588704	1700003P14Rik
ENSMUST00000224103.1	chr13	-	118603417	118658743	Gm10732
ENSMUST00000144680.1	chr13	-	118695291	118715396	Gm16263
ENSMUST00000022246.8	chr13	+	118714698	118792115	Fgf10
ENSMUST00000199467.1	chr13	-	119269485	119269604	Gm44488
ENSMUST00000223952.1	chr13	-	119271618	119279545	Gm47336
ENSMUST00000069902.12	chr13	-	119335447	119408997	Nnt
ENSMUST00000099149.9	chr13	-	119335447	119408997	Nnt
ENSMUST00000223268.1	chr13	-	119335527	119408952	Nnt
ENSMUST00000109204.7	chr13	-	119353730	119408997	Nnt
ENSMUST00000109203.8	chr13	+	119428600	119457391	Paip1
ENSMUST00000026520.13	chr13	+	119428921	119458218	Paip1
ENSMUST00000173627.7	chr13	+	119429132	119457205	Paip1
ENSMUST00000126957.8	chr13	+	119429132	119457357	Paip1
ENSMUST00000026519.9	chr13	+	119462767	119486117	4833420G17Rik
ENSMUST00000225186.1	chr13	+	119462771	119486120	4833420G17Rik
ENSMUST00000224312.1	chr13	+	119462783	119486117	4833420G17Rik
ENSMUST00000048965.4	chr13	-	119473803	119476761	Gm9752
ENSMUST00000238285.1	chr13	-	119487251	119488384	3110070M22Rik
ENSMUST00000176171.8	chr13	+	119488038	119495470	Tmem267
ENSMUST00000223912.1	chr13	+	119488038	119610436	Tmem267
ENSMUST00000099147.4	chr13	+	119488859	119610458	Tmem267
ENSMUST00000178948.1	chr13	+	119606649	119610458	Tmem267
ENSMUST00000225099.1	chr13	-	119609764	119613472	Gm48265
ENSMUST00000099241.3	chr13	+	119623818	119654359	Ccl28
ENSMUST00000189831.1	chr13	+	119680039	119681588	1700074H08Rik
ENSMUST00000179869.2	chr13	+	119690445	119708082	Hmgcs1
ENSMUST00000224188.1	chr13	+	119690463	119708260	Hmgcs1
ENSMUST00000223791.1	chr13	-	119698359	119704549	Gm48342
ENSMUST00000178142.1	chr13	-	119710093	119755882	Nim1k
ENSMUST00000224796.1	chr13	+	119756092	119769532	Gm41077
ENSMUST00000177916.7	chr13	-	119765186	119790805	Zfp131
ENSMUST00000178271.2	chr13	-	119765186	119790806	Zfp131
ENSMUST00000223722.1	chr13	-	119765187	119790889	Zfp131
ENSMUST00000223813.1	chr13	-	119765791	119790732	Zfp131
ENSMUST00000224946.1	chr13	-	119775503	119790738	Zfp131
ENSMUST00000223812.1	chr13	-	119787939	119790701	Zfp131
ENSMUST00000179475.1	chr13	+	119813232	119813339	Gm23308
ENSMUST00000195234.1	chr13	-	119827960	119830216	AF067063
ENSMUST00000179455.1	chr13	-	119828088	119828678	AF067063
ENSMUST00000179131.1	chr13	+	119836005	119846506	D13Ertd608e
ENSMUST00000195797.1	chr13	+	119845347	119846570	D13Ertd608e
ENSMUST00000190512.1	chr13	-	119893387	119894785	Tcstv1
ENSMUST00000178510.1	chr13	-	119893466	119894746	Tcstv1
ENSMUST00000187530.2	chr13	-	119912094	119929272	Gm21761
ENSMUST00000179502.1	chr13	-	119912236	119912752	Gm21761
ENSMUST00000180768.1	chr13	-	119949356	119950806	B020031M17Rik
ENSMUST00000080505.6	chr13	-	119949546	119950068	B020031M17Rik
ENSMUST00000224554.1	chr13	+	120010389	120018931	Gm36161
ENSMUST00000177961.1	chr13	-	120017107	120017213	Gm22108
ENSMUST00000177659.1	chr13	-	120026438	120027011	Gm36079
ENSMUST00000224713.1	chr13	-	120034604	120052130	Gm21188
ENSMUST00000178618.1	chr13	-	120034758	120035331	Gm21188
ENSMUST00000179334.1	chr13	+	120045333	120045439	Gm24798
ENSMUST00000225683.1	chr13	+	120140245	120155335	Gm20767
ENSMUST00000179071.1	chr13	+	120154626	120155136	Gm20767
ENSMUST00000225144.1	chr13	+	120172432	120173888	Gm21818
ENSMUST00000178828.1	chr13	+	120173183	120173696	Gm21818
ENSMUST00000225881.1	chr13	-	120214592	120215947	Gm21762
ENSMUST00000177561.1	chr13	-	120214757	120215213	Gm21762
ENSMUST00000223770.1	chr13	+	120239110	120241367	Gm21731
ENSMUST00000079524.7	chr13	+	120240669	120241158	Gm21731
ENSMUST00000181748.1	chr13	+	120263113	120264517	AF067061
ENSMUST00000179905.1	chr13	+	120263190	120264364	AF067061
ENSMUST00000225029.1	chr13	+	120300391	120308779	BC147527
ENSMUST00000081558.7	chr13	+	120308145	120308649	BC147527
ENSMUST00000223967.1	chr13	+	120316877	120318178	Tcstv3
ENSMUST00000178349.1	chr13	+	120317566	120318076	Tcstv3
ENSMUST00000170521.7	chr14	+	3030001	3038762	Gm2888
ENSMUST00000178577.1	chr14	+	3030006	3032986	Gm2888
ENSMUST00000166494.1	chr14	+	3049284	3076840	Gm2897
ENSMUST00000170790.7	chr14	+	3133996	3141609	Gm10340
ENSMUST00000188235.1	chr14	+	3134001	3137086	Gm10340
ENSMUST00000165178.7	chr14	-	3186100	3262317	Gm17188
ENSMUST00000100920.9	chr14	+	3188254	3196667	Gm5795
ENSMUST00000171150.7	chr14	+	3188312	3196681	Gm5795
ENSMUST00000166275.1	chr14	+	3188317	3191292	Gm5795
ENSMUST00000225885.1	chr14	+	3208528	3233999	D830030K20Rik
ENSMUST00000112797.11	chr14	+	3208576	3234351	D830030K20Rik
ENSMUST00000178670.1	chr14	+	3225314	3233517	D830030K20Rik
ENSMUST00000112812.7	chr14	+	3262367	3305832	1700110I01Rik
ENSMUST00000112775.2	chr14	+	3298550	3305064	1700110I01Rik
ENSMUST00000177786.7	chr14	+	3332626	3354799	Gm2956
ENSMUST00000178722.1	chr14	+	3348088	3350429	Gm2956
ENSMUST00000177913.1	chr14	+	3395155	3398129	Gm10413
ENSMUST00000170123.1	chr14	+	3412613	3433800	Gm10409
ENSMUST00000178060.7	chr14	+	3428102	3589579	Gm3005
ENSMUST00000096168.5	chr14	+	3449378	3459287	Gm10408
ENSMUST00000178728.1	chr14	+	3572022	3594220	Gm3005
ENSMUST00000179486.1	chr14	+	3634574	3637548	Gm3012
ENSMUST00000167430.7	chr14	+	3652029	3673215	Gm3020
ENSMUST00000112801.3	chr14	+	3667517	3669854	Gm3020
ENSMUST00000170639.1	chr14	+	3688782	3698000	Gm3043
ENSMUST00000170480.7	chr14	+	3810073	3830685	Gm3002
ENSMUST00000178256.1	chr14	+	3825595	3966518	Gm3002
ENSMUST00000112792.3	chr14	+	3847026	3855230	Gm3033
ENSMUST00000181772.7	chr14	-	3872955	3884074	Gm26886
ENSMUST00000181779.1	chr14	+	3884171	3921640	Gm2916
ENSMUST00000178392.1	chr14	+	3892556	3920672	Gm2916
ENSMUST00000168306.7	chr14	+	3931755	3940185	Gm3029
ENSMUST00000179327.1	chr14	+	3931818	3934803	Gm3029
ENSMUST00000164696.1	chr14	+	3963546	3970207	Gm3095
ENSMUST00000112787.8	chr14	+	3998393	4007006	Gm3099
ENSMUST00000178274.1	chr14	+	3998475	4001458	Gm3099
ENSMUST00000096184.4	chr14	+	4023940	4041370	Gm5796
ENSMUST00000166928.7	chr14	+	4084119	4099306	Gm3115
ENSMUST00000177660.1	chr14	+	4084163	4087136	Gm3115
ENSMUST00000170207.7	chr14	+	4110525	4132784	Gm8108
ENSMUST00000167397.2	chr14	+	4126065	4131721	Gm8108
ENSMUST00000167839.7	chr14	+	4165029	4173502	Gm3127
ENSMUST00000171866.7	chr14	+	4165087	4173503	Gm3127
ENSMUST00000178386.1	chr14	+	4165092	4168072	Gm3127
ENSMUST00000164512.7	chr14	+	4182575	4204895	Gm2974
ENSMUST00000180184.1	chr14	+	4198184	4200256	Gm2974
ENSMUST00000165431.1	chr14	+	4249630	4258006	Gm3138
ENSMUST00000112779.9	chr14	+	4317282	4325721	Gm3149
ENSMUST00000171810.7	chr14	+	4317340	4325721	Gm3149
ENSMUST00000179649.1	chr14	+	4317345	4320320	Gm3149
ENSMUST00000165466.7	chr14	+	4334762	4354688	2610042L04Rik
ENSMUST00000112778.3	chr14	+	4339562	4353492	2610042L04Rik
ENSMUST00000164038.7	chr14	+	4397525	4406347	Gm3159
ENSMUST00000167245.7	chr14	+	4397544	4406347	Gm3159
ENSMUST00000177764.1	chr14	+	4397588	4400560	Gm3159
ENSMUST00000168866.1	chr14	+	4415447	4443839	Gm3164
ENSMUST00000166848.7	chr14	+	4430991	4516780	Gm3173
ENSMUST00000164603.7	chr14	+	4430991	4519452	Gm3173
ENSMUST00000169364.7	chr14	+	4481744	4490176	Gm3182
ENSMUST00000167902.1	chr14	+	4481807	4490177	Gm3182
ENSMUST00000112776.3	chr14	+	4514757	4519452	Gm3173
ENSMUST00000164069.7	chr14	+	4555404	4562747	Gm3047
ENSMUST00000177998.1	chr14	+	4555409	4558397	Gm3047
ENSMUST00000181095.1	chr14	-	4574325	4585419	Gm26655
ENSMUST00000163738.7	chr14	+	4632351	4640801	Gm8159
ENSMUST00000170546.7	chr14	+	4632409	4640802	Gm8159
ENSMUST00000179231.1	chr14	+	4632414	4635401	Gm8159
ENSMUST00000163525.7	chr14	+	4664191	4670850	Gm3239
ENSMUST00000169675.2	chr14	+	4665093	4669788	Gm3239
ENSMUST00000169465.7	chr14	+	4709237	4717664	Gm7876
ENSMUST00000171305.1	chr14	+	4709295	4717678	Gm7876
ENSMUST00000165619.7	chr14	+	4726774	4747493	Gm3252
ENSMUST00000178748.1	chr14	+	4741736	4744069	Gm3252
ENSMUST00000163325.7	chr14	+	4776336	4785002	Gm9602
ENSMUST00000177973.1	chr14	+	4776413	4779395	Gm9602
ENSMUST00000166025.7	chr14	+	4838105	4846867	Gm3269
ENSMUST00000178137.1	chr14	+	4838110	4841082	Gm3269
ENSMUST00000166776.7	chr14	+	4855575	4875851	Gm3264
ENSMUST00000166410.3	chr14	+	4871155	4875851	Gm3264
ENSMUST00000164459.1	chr14	+	4892415	4902431	Gm3278
ENSMUST00000181881.1	chr14	-	4919301	4930394	Gm26650
ENSMUST00000171636.7	chr14	+	4983934	4992408	Gm8297
ENSMUST00000171964.7	chr14	+	4983993	4992409	Gm8297
ENSMUST00000178389.1	chr14	+	4983997	4986991	Gm8297
ENSMUST00000165289.7	chr14	+	5015890	5018677	Gm3298
ENSMUST00000172110.2	chr14	+	5015890	5019119	Gm3298
ENSMUST00000112770.2	chr14	+	5050628	5059243	4930555G01Rik
ENSMUST00000163719.7	chr14	+	5071039	5093318	Gm8281
ENSMUST00000100893.2	chr14	+	5085713	5088797	Gm8281
ENSMUST00000112767.8	chr14	+	5131518	5139959	Gm8279
ENSMUST00000165713.7	chr14	+	5131574	5139959	Gm8279
ENSMUST00000170040.1	chr14	+	5131581	5134559	Gm8279
ENSMUST00000179659.1	chr14	+	5164534	5169233	Gm3317
ENSMUST00000171053.1	chr14	+	5185792	5193743	Gm8271
ENSMUST00000180980.1	chr14	-	5210596	5221692	Gm26552
ENSMUST00000164544.1	chr14	-	5253906	5260580	Gm3526
ENSMUST00000169362.1	chr14	-	5326254	5334928	Gm3542
ENSMUST00000177986.7	chr14	-	5365793	5389049	Gm3500
ENSMUST00000178058.1	chr14	-	5370435	5373401	Gm3500
ENSMUST00000180867.7	chr14	-	5438064	5455467	Gm3194
ENSMUST00000180143.1	chr14	-	5439121	5449039	Gm3194
ENSMUST00000180788.7	chr14	-	5469437	5477830	Gm8246
ENSMUST00000179411.1	chr14	-	5474850	5477830	Gm8246
ENSMUST00000178429.7	chr14	+	5484206	5487190	Gm3187
ENSMUST00000181562.7	chr14	+	5501673	5522927	Gm3488
ENSMUST00000178220.1	chr14	+	5517171	5521870	Gm3488
ENSMUST00000181880.1	chr14	+	5538495	5546373	Gm3532
ENSMUST00000180965.1	chr14	-	5563226	5574322	Gm26893
ENSMUST00000096171.11	chr14	-	5607619	5807982	Gm3383
ENSMUST00000170469.1	chr14	-	5630280	5633028	Gm8265
ENSMUST00000165814.1	chr14	-	5678783	5687457	Gm9603
ENSMUST00000177556.7	chr14	-	5718335	5741577	Gm3373
ENSMUST00000169087.2	chr14	-	5723155	5725943	Gm3373
ENSMUST00000112758.9	chr14	-	5790555	5807958	Gm3383
ENSMUST00000178414.1	chr14	-	5791612	5801530	Gm3383
ENSMUST00000164585.7	chr14	-	5821933	5830329	Gm3424
ENSMUST00000178418.1	chr14	-	5827342	5830322	Gm3424
ENSMUST00000164484.7	chr14	-	5857917	5880382	Gm8237
ENSMUST00000178594.1	chr14	-	5861590	5863663	Gm8237
ENSMUST00000163885.1	chr14	-	5939224	5961745	Gm3248
ENSMUST00000170686.7	chr14	-	5970743	5979137	Gm3453
ENSMUST00000178308.1	chr14	-	5976151	5979132	Gm3453
ENSMUST00000171428.7	chr14	-	6016758	6023405	Gm8206
ENSMUST00000164139.1	chr14	-	6016758	6038209	Gm8206
ENSMUST00000168733.8	chr14	-	6020653	6093942	Gm8206
ENSMUST00000168088.7	chr14	-	6049468	6058209	Gm6337
ENSMUST00000170613.7	chr14	-	6049469	6058267	Gm6337
ENSMUST00000177662.1	chr14	-	6055249	6058204	Gm6337
ENSMUST00000165193.1	chr14	-	6087294	6108665	Gm3468
ENSMUST00000190582.6	chr14	-	6105320	6125742	Gm3476
ENSMUST00000167913.7	chr14	-	6117367	6125747	Gm3476
ENSMUST00000112742.3	chr14	-	6117513	6125807	Gm3476
ENSMUST00000168480.9	chr14	-	6210616	6219292	Gm21560
ENSMUST00000177670.1	chr14	-	6216223	6219210	Gm21560
ENSMUST00000170104.2	chr14	-	6259746	6287250	Gm3411
ENSMUST00000170923.8	chr14	-	6296364	6304785	Gm21103
ENSMUST00000112737.9	chr14	-	6296380	6304843	Gm21103
ENSMUST00000179042.1	chr14	-	6301793	6304780	Gm21103
ENSMUST00000181759.7	chr14	+	6352063	6363174	Gm26630
ENSMUST00000100900.3	chr14	-	6380720	6390319	Gm16440
ENSMUST00000164408.7	chr14	-	6405826	6412482	Lamtor3-ps
ENSMUST00000179312.1	chr14	-	6409556	6411578	Lamtor3-ps
ENSMUST00000171784.7	chr14	-	6435795	6444553	Gm3594
ENSMUST00000169152.7	chr14	-	6435796	6444611	Gm3594
ENSMUST00000179747.1	chr14	-	6441578	6444548	Gm3594
ENSMUST00000163636.7	chr14	-	6528611	6537290	Gm8356
ENSMUST00000164917.7	chr14	-	6528842	6537273	Gm8356
ENSMUST00000178896.1	chr14	-	6534227	6537210	Gm8356
ENSMUST00000171706.1	chr14	-	6583958	6590613	Gm3629
ENSMUST00000167882.7	chr14	-	6613966	6622418	Gm3460
ENSMUST00000178927.1	chr14	-	6619372	6622355	Gm3460
ENSMUST00000181786.1	chr14	-	6638419	6684170	Gm10251
ENSMUST00000178788.1	chr14	-	6639371	6675884	Gm10251
ENSMUST00000181701.7	chr14	+	6684274	6695371	Gm26680
ENSMUST00000171987.1	chr14	-	6712182	6720251	Gm8050
ENSMUST00000163850.7	chr14	-	6735684	6742332	Gm3636
ENSMUST00000100904.4	chr14	-	6736741	6741430	Gm3636
ENSMUST00000168790.7	chr14	-	6765961	6774353	Gm8362
ENSMUST00000170673.1	chr14	-	6765962	6774411	Gm8362
ENSMUST00000166895.7	chr14	-	6832230	6840311	Gm3642
ENSMUST00000179296.1	chr14	-	6837326	6840306	Gm3642
ENSMUST00000171906.1	chr14	-	6868501	6889962	Gm3667
ENSMUST00000166618.1	chr14	-	6965448	6973818	Gm6356
ENSMUST00000100895.9	chr14	-	7006114	7022599	Gm10406
ENSMUST00000170738.2	chr14	-	7006114	7027449	Gm10406
ENSMUST00000169215.7	chr14	-	7036534	7044970	Gm3685
ENSMUST00000179199.1	chr14	-	7041927	7044907	Gm3685
ENSMUST00000167923.7	chr14	-	7083207	7100621	Gm3696
ENSMUST00000179898.1	chr14	-	7084347	7090812	Gm3696
ENSMUST00000166493.7	chr14	-	7116797	7125412	Gm6676
ENSMUST00000178376.1	chr14	-	7122346	7125330	Gm6676
ENSMUST00000172431.7	chr14	-	7153510	7174533	Gm3512
ENSMUST00000090663.6	chr14	-	7154622	7159273	Gm3512
ENSMUST00000100888.9	chr14	-	7185926	7194540	Gm16434
ENSMUST00000177712.1	chr14	-	7191474	7194458	Gm16434
ENSMUST00000168458.7	chr14	-	7255888	7264714	Gm3727
ENSMUST00000178251.1	chr14	-	7261684	7264653	Gm3727
ENSMUST00000165744.1	chr14	-	7293647	7315049	Gm3739
ENSMUST00000100886.3	chr14	-	7323987	7332395	Gm5797
ENSMUST00000163826.1	chr14	-	7362096	7365134	Gm8374
ENSMUST00000181509.1	chr14	-	7374666	7412375	Gm10339
ENSMUST00000225409.1	chr14	-	7375422	7381919	Gm10339
ENSMUST00000180508.7	chr14	+	7412459	7508369	4933406F09Rik
ENSMUST00000181409.7	chr14	+	7412479	7423584	4933406F09Rik
ENSMUST00000169555.1	chr14	-	7440923	7450917	Gm3755
ENSMUST00000164366.7	chr14	-	7466361	7483762	Gm3752
ENSMUST00000167833.2	chr14	-	7470885	7473073	Gm3752
ENSMUST00000163790.1	chr14	-	7545150	7568566	Gm3558
ENSMUST00000096148.10	chr14	-	7580616	7595592	Gm10338
ENSMUST00000178623.1	chr14	-	7586016	7595529	Gm10338
ENSMUST00000171360.2	chr14	-	7640894	7643972	Gm10128
ENSMUST00000145085.2	chr14	+	7749944	7775528	Gm16741
ENSMUST00000238635.1	chr14	+	7791454	7792044	Gm26661
ENSMUST00000052678.8	chr14	+	7817956	7951588	Flnb
ENSMUST00000211339.1	chr14	+	7957287	7960636	Gm45521
ENSMUST00000026315.7	chr14	-	7964532	7994573	Dnase1l3
ENSMUST00000166497.8	chr14	+	8002901	8056763	Abhd6
ENSMUST00000225234.1	chr14	+	8002918	8056665	Abhd6
ENSMUST00000026313.3	chr14	+	8002965	8055861	Abhd6
ENSMUST00000023924.3	chr14	+	8080366	8091834	Rpp14
ENSMUST00000180369.1	chr14	+	8090077	8090554	Rpp14
ENSMUST00000036682.8	chr14	+	8098210	8165117	Pxk
ENSMUST00000112689.8	chr14	+	8098212	8165111	Pxk
ENSMUST00000225653.1	chr14	+	8098254	8165111	Pxk
ENSMUST00000022268.9	chr14	-	8165995	8173025	Pdhb
ENSMUST00000022272.13	chr14	+	8214139	8223563	Kctd6
ENSMUST00000170111.1	chr14	+	8214501	8223561	Kctd6
ENSMUST00000022271.13	chr14	-	8225510	8258832	Acox2
ENSMUST00000164598.7	chr14	-	8225510	8259353	Acox2
ENSMUST00000121887.7	chr14	-	8296273	8309777	Fam107a
ENSMUST00000036070.14	chr14	-	8296273	8309779	Fam107a
ENSMUST00000120411.8	chr14	-	8297555	8318023	Fam107a
ENSMUST00000022269.6	chr14	-	8348936	8378754	Oit1
ENSMUST00000225127.1	chr14	+	8367439	8371010	2610318M16Rik
ENSMUST00000102996.3	chr14	-	8431191	8666240	4930452B06Rik
ENSMUST00000223613.1	chr14	+	8666385	8669388	4930455B14Rik
ENSMUST00000224776.1	chr14	+	8666445	8673185	4930455B14Rik
ENSMUST00000224264.1	chr14	+	9400623	9459180	Gm48370
ENSMUST00000224617.1	chr14	-	9443374	9469555	Gm48371
ENSMUST00000161302.7	chr14	-	9550091	10453458	Fhit
ENSMUST00000162278.7	chr14	-	9550099	11162032	Fhit
ENSMUST00000160340.7	chr14	-	9550099	11162035	Fhit
ENSMUST00000179394.7	chr14	-	9550392	10421597	Fhit
ENSMUST00000224071.1	chr14	-	9901920	9904368	Gm48438
ENSMUST00000223773.1	chr14	-	10017222	10018671	Gm48430
ENSMUST00000225711.1	chr14	+	10178619	10186051	Gm48439
ENSMUST00000223594.1	chr14	-	10377696	10379948	Gm48442
ENSMUST00000083394.1	chr14	+	10478673	10478873	Gm22053
ENSMUST00000160149.1	chr14	+	10738552	10779001	Fhitos
ENSMUST00000225136.1	chr14	-	10779066	10780448	Gm48437
